route_id,stop_id,stop_name,next_stop
202,8,CHEMBARAMBAKKAM,MALAYAMBAKKAM EAST
202,9,MALAYAMBAKKAM EAST,THIDEERKUPPAM(THOPPU)
202,10,THIDEERKUPPAM(THOPPU),PETTAI
202,11,PETTAI,DUKKANAMPATTU
202,12,DUKKANAMPATTU,KANNACHERY
202,13,KANNACHERY,THIRUMANAN
202,14,THIRUMANAN,AMUTHAMBEDU-II
202,15,AMUTHAMBEDU-II,KARUNAKARACHERY
202,16,KARUNAKARACHERY,PATTABIRAM
202,17,PATTABIRAM,KAVARAIPALAYAM
202,18,KAVARAIPALAYAM,AVADI
202,19,AVADI,202
202X,1,KILAMBAKKAM B.S.,VANDALUR ZOO
202X,2,VANDALUR ZOO,VANDALUR GATE
202X,3,VANDALUR GATE,MANNIVAKKAM RD.JN.
202X,4,MANNIVAKKAM RD.JN.,MUDICHUR
202X,5,MUDICHUR,ERUMAIYUR-II
202X,6,ERUMAIYUR-II,TRAFFIC AID POST
202X,7,TRAFFIC AID POST,THIRUMUDIVAKKAM SIDCO-I
202X,8,THIRUMUDIVAKKAM SIDCO-I,CHEMBARAMBAKKAM
202X,9,CHEMBARAMBAKKAM,MALAYAMBAKKAM EAST
202X,10,MALAYAMBAKKAM EAST,THIDEERKUPPAM(THOPPU)
202X,11,THIDEERKUPPAM(THOPPU),PETTAI
202X,12,PETTAI,DUKKANAMPATTU
202X,13,DUKKANAMPATTU,KANNACHERY
202X,14,KANNACHERY,THIRUMANAN
202X,15,THIRUMANAN,AMUTHAMBEDU-II
202X,16,AMUTHAMBEDU-II,KARUNAKARACHERY
202X,17,KARUNAKARACHERY,PATTABIRAM
202X,18,PATTABIRAM,KAVARAIPALAYAM
202X,19,KAVARAIPALAYAM,AVADI
202X,20,AVADI,202X
206,1,GUDUVANCHERY,PALAKKA COMPANY
206,2,PALAKKA COMPANY,URAPAKKAM
206,3,URAPAKKAM,VANDALUR ZOO
206,4,VANDALUR ZOO,VANDALUR GATE
206,5,VANDALUR GATE,PERUNGALATHUR
206,6,PERUNGALATHUR,IRUMBULIYUR
206,7,IRUMBULIYUR,TAMBARAM
206,8,TAMBARAM,TAMBARAM TOWN LIMIT
206,9,TAMBARAM TOWN LIMIT,OLD PERUNGALATHUR
206,10,OLD PERUNGALATHUR,MUDICHUR
206,11,MUDICHUR,ERUMAIYUR-II
206,12,ERUMAIYUR-II,TRAFFIC AID POST
206,13,TRAFFIC AID POST,THIRUMUDIVAKKAM SIDCO-I
206,14,THIRUMUDIVAKKAM SIDCO-I,CHEMBARAMBAKKAM
206,15,CHEMBARAMBAKKAM,MALAYAMBAKKAM EAST
206,16,MALAYAMBAKKAM EAST,THIDEERKUPPAM(THOPPU)
206,17,THIDEERKUPPAM(THOPPU),POONAMALLEE
206,18,POONAMALLEE,KARAYANCAHVADI
206,19,KARAYANCAHVADI,SENNEERKUPPAM
206,20,SENNEERKUPPAM,MELPAKKAM
206,21,MELPAKKAM,GOVARDANAGIRI
206,22,GOVARDANAGIRI,AVADI MOSQUE
206,23,AVADI MOSQUE,AVADI
206,24,AVADI,206
20A,1,BROADWAY,M.G.R.CENTRAL
20A,2,M.G.R.CENTRAL,DHARMAPRAKASH/PETROL BUNK
20A,3,DHARMAPRAKASH/PETROL BUNK,KELLEYS
20A,4,KELLEYS,SAYANI/AYNAVARAM
20A,5,SAYANI/AYNAVARAM,KAMABAR ARANGAM
20A,6,KAMABAR ARANGAM,NATHAMUNI TALKIES
20A,7,NATHAMUNI TALKIES,LUCAS TVS
20A,8,LUCAS TVS,AMBATTUR I.E.
20A,9,AMBATTUR I.E.,MOGAIPAIR ROAD JN.
20A,10,MOGAIPAIR ROAD JN.,J.J.NAGAR WEST
20A,11,J.J.NAGAR WEST,20A
20D,1,BROADWAY,M.G.R.CENTRAL
20D,2,M.G.R.CENTRAL,DASAPRAKASH
20D,3,DASAPRAKASH,KELLEYS
20D,4,KELLEYS,SAYANI/AYNAVARAM
20D,5,SAYANI/AYNAVARAM,KAMABAR ARANGAM
20D,6,KAMABAR ARANGAM,NATHAMUNI TALKIES
20D,7,NATHAMUNI TALKIES,SIDCO NAGAR
20D,8,SIDCO NAGAR,20D
20P,1,AMBATTUR I.E.,DUNLOP
20P,2,DUNLOP,I.C.F.COLONY
20P,3,I.C.F.COLONY,MEL AYNAMBAKKAM
20P,4,MEL AYNAMBAKKAM,AYNAMBAKKAM(3STATUE JN.)
20P,5,AYNAMBAKKAM(3STATUE JN.),VANAGARAM
20P,6,VANAGARAM,VELAPPANCHAVADI
20P,7,VELAPPANCHAVADI,KUMUNANCHAVADI
20P,8,KUMUNANCHAVADI,POONAMALLEE
20P,9,POONAMALLEE,20P
21,1,BROADWAY,M.G.R.CENTRAL
21,2,M.G.R.CENTRAL,P.OR & SONS
21,3,P.OR & SONS,WESLEY H.S
21,4,WESLEY H.S,Y.M.I.A
21,5,Y.M.I.A,MANDAVELI
21,6,MANDAVELI,21
21C,1,BROADWAY,M.G.R.CENTRAL
21C,2,M.G.R.CENTRAL,P.OR & SONS
21C,3,P.OR & SONS,WESLEY H.S
21C,4,WESLEY H.S,Y.M.I.A
21C,5,Y.M.I.A,MANDAVELI
21C,6,MANDAVELI,A.M.S.HOSPITAL
21C,7,A.M.S.HOSPITAL,ADYAR O.T.
21C,8,ADYAR O.T.,ADYAR DEPOT
21C,9,ADYAR DEPOT,SRP TOOLS
21C,10,SRP TOOLS,KANDANCHAVADI
21C,11,KANDANCHAVADI,THORAPPAKKAM TEA SHOP
21C,12,THORAPPAKKAM TEA SHOP,EASWARAN TEMPLE/PTC QRTS.
21C,13,EASWARAN TEMPLE/PTC QRTS.,KANNAGI NAGAR S.C.B.
21C,14,KANNAGI NAGAR S.C.B.,21C
21EET,1,BROADWAY,SECRETARIAT
21EET,2,SECRETARIAT,CHEPAUK
21EET,3,CHEPAUK,Q.M.C
21EET,4,Q.M.C,FORESHORE ESTATE
21EET,5,FORESHORE ESTATE,A.M.S.HOSPITAL
21EET,6,A.M.S.HOSPITAL,ADYAR B.S.
21EET,7,ADYAR B.S.,ENG.COLLEGE
21EET,8,ENG.COLLEGE,CONCORDE
21EET,9,CONCORDE,GUINDY R.S
21EET,10,GUINDY R.S,BUTT ROAD
21EET,11,BUTT ROAD,RAMAPURAM
21EET,12,RAMAPURAM,MOGALIVAKKAM / MARI AMMN KOIL
21EET,13,MOGALIVAKKAM / MARI AMMN KOIL,PORUR
21EET,14,PORUR,IYYAPPANTHANGAL
21EET,15,IYYAPPANTHANGAL,21EET
21G,1,BROADWAY,SECRETARIAT
21G,2,SECRETARIAT,CHEPAUK
21G,3,CHEPAUK,Q.M.C
21G,4,Q.M.C,Y.M.I.A
21G,5,Y.M.I.A,MANDAVELI
21G,6,MANDAVELI,ADYAR GATE
21G,7,ADYAR GATE,KOTTURPURAM
21G,8,KOTTURPURAM,ENG.COLLEGE
21G,9,ENG.COLLEGE,GUINDY R.S
21G,10,GUINDY R.S,ST THOMAS MOUNT PO
21G,11,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
21G,12,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
21G,13,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
21G,14,PALLAVARAM,CHROMEPET
21G,15,CHROMEPET,T.B.SANATORIUM
21G,16,T.B.SANATORIUM,TAMBARAM
21G,17,TAMBARAM,IRUMBULIYUR
21G,18,IRUMBULIYUR,PERUNGALATHUR
21G,19,PERUNGALATHUR,VANDALUR GATE
21G,20,VANDALUR GATE,VANDALUR ZOO
21G,21,VANDALUR ZOO,KILAMBAKKAM B.S.
21G,22,KILAMBAKKAM B.S.,21G
21GCT,1,BROADWAY,SECRETARIAT
21GCT,2,SECRETARIAT,CHEPAUK
21GCT,3,CHEPAUK,Q.M.C
21GCT,4,Q.M.C,Y.M.I.A
21GCT,5,Y.M.I.A,MANDAVELI
21GCT,6,MANDAVELI,ADYAR GATE
21GCT,7,ADYAR GATE,KOTTURPURAM
21GCT,8,KOTTURPURAM,ENG.COLLEGE
21GCT,9,ENG.COLLEGE,GUINDY TVK ESTATE
21GCT,10,GUINDY TVK ESTATE,21GCT
21L,1,BROADWAY,SECRETARIAT
21L,2,SECRETARIAT,CHEPAUK
21L,3,CHEPAUK,Q.M.C
21L,4,Q.M.C,FORESHORE ESTATE
21L,5,FORESHORE ESTATE,A.M.S.HOSPITAL
21L,6,A.M.S.HOSPITAL,ADYAR B.S.
21L,7,ADYAR B.S.,ENG.COLLEGE
21L,8,ENG.COLLEGE,CONCORDE
21L,9,CONCORDE,JN.OF RACE COURSE RD
21L,10,JN.OF RACE COURSE RD,GURUNANAK COLLEGE
21L,11,GURUNANAK COLLEGE,VELACHERY
21L,12,VELACHERY,21L
22,1,VILLIVAKKAM,KAMABAR ARANGAM
22,2,KAMABAR ARANGAM,SAYANI/AYNAVARAM
22,3,SAYANI/AYNAVARAM,KELLEYS
22,4,KELLEYS,DHARMAPRAKASH/PETROL BUNK
22,5,DHARMAPRAKASH/PETROL BUNK,EGMORE
22,6,EGMORE,D1 POLICE STATION/DAMS ROAD
22,7,D1 POLICE STATION/DAMS ROAD,TRIPLICANE
22,8,TRIPLICANE,ANNA SQUARE
22,9,ANNA SQUARE,22
221,1,M.G.R.CENTRAL,P.OR & SONS
221,2,P.OR & SONS,T.V.S
221,3,T.V.S,D.M.S
221,4,D.M.S,S.H.B
221,5,S.H.B,SAIDAPET
221,6,SAIDAPET,CONCORDE
221,7,CONCORDE,ENG.COLLEGE
221,8,ENG.COLLEGE,WOMEN'S POLYTECHNIC
221,9,WOMEN'S POLYTECHNIC,SRP TOOLS
221,10,SRP TOOLS,KANDANCHAVADI
221,11,KANDANCHAVADI,THORAPPAKKAM TEA SHOP
221,12,THORAPPAKKAM TEA SHOP,MOOTAKARAN CHAVADI
221,13,MOOTAKARAN CHAVADI,KARAPAKKAM
221,14,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
221,15,SHOZHANGANALLUR P.U.OFFICE,KUMARAN NAGAR
221,16,KUMARAN NAGAR,SEMMANCHERI
221,17,SEMMANCHERI,NAVALUR
221,18,NAVALUR,CHURCH
221,19,CHURCH,PALAVASTHIC CHEMICALS
221,20,PALAVASTHIC CHEMICALS,HINDUSTAN ENG. COLLEGE
221,21,HINDUSTAN ENG. COLLEGE,KELAMBAKKAM
221,22,KELAMBAKKAM,CHENGAMMAL RD. JN.
221,23,CHENGAMMAL RD. JN.,KOMAN NAGAR RD JN.
221,24,KOMAN NAGAR RD JN.,KALAVAKKAM TEA STALL
221,25,KALAVAKKAM TEA STALL,THIRUPORUR
221,26,THIRUPORUR,221
23C,1,BESANT NAGAR,ADYAR DEPOT
23C,2,ADYAR DEPOT,ADYAR B.S.
23C,3,ADYAR B.S.,ENG.COLLEGE
23C,4,ENG.COLLEGE,CONCORDE
23C,5,CONCORDE,SAIDAPET
23C,6,SAIDAPET,S.H.B
23C,7,S.H.B,D.M.S
23C,8,D.M.S,T.V.S
23C,9,T.V.S,ANNA ROAD P.O./DAMS ROAD
23C,10,ANNA ROAD P.O./DAMS ROAD,EGMORE
23C,11,EGMORE,DHARMAPRAKASH/PETROL BUNK
23C,12,DHARMAPRAKASH/PETROL BUNK,KELLEYS
23C,13,KELLEYS,AYANAVARAM B.S.
23C,14,AYANAVARAM B.S.,23C
23V,1,VELACHERY,GURUNANAK COLLEGE
23V,2,GURUNANAK COLLEGE,JN.OF RACE COURSE RD
23V,3,JN.OF RACE COURSE RD,CONCORDE
23V,4,CONCORDE,SAIDAPET
23V,5,SAIDAPET,S.H.B
23V,6,S.H.B,D.M.S
23V,7,D.M.S,T.V.S
23V,8,T.V.S,SHANTHI/DAMS RD.
23V,9,SHANTHI/DAMS RD.,EGMORE
23V,10,EGMORE,DASAPRAKASH
23V,11,DASAPRAKASH,KELLEYS
23V,12,KELLEYS,SAYANI/AYNAVARAM
23V,13,SAYANI/AYNAVARAM,KAMABAR ARANGAM
23V,14,KAMABAR ARANGAM,VILLIVAKKAM
23V,15,VILLIVAKKAM,23V
242,1,BROADWAY,M.G.R.CENTRAL
242,2,M.G.R.CENTRAL,DOVETON
242,3,DOVETON,P1.POLICE STATION
242,4,P1.POLICE STATION,JAMALAYA
242,5,JAMALAYA,VEENUS
242,6,VEENUS,S.R.P. COLONY
242,7,S.R.P. COLONY,KOLATHUR/NEHRU RD JN
242,8,KOLATHUR/NEHRU RD JN,VINAYAGAPURAM
242,9,VINAYAGAPURAM,KATHIRVEDU
242,10,KATHIRVEDU,KAVANGARAI
242,11,KAVANGARAI,AAYURVEDA ASHRAMAM
242,12,AAYURVEDA ASHRAMAM,REDHILLS
242,13,REDHILLS,242
24A,1,ANNA NAGAR WEST,MAHARANI
24A,2,MAHARANI,BRINDAVAN COLONY
24A,3,BRINDAVAN COLONY,AMINJIKARAI
24A,4,AMINJIKARAI,TAYLORS ROAD
24A,5,TAYLORS ROAD,STERLING RD./METROLOG. DEPT.
24A,6,STERLING RD./METROLOG. DEPT.,GEMINI P.H
24A,7,GEMINI P.H,ROYAPETTA HOSPITAL
24A,8,ROYAPETTA HOSPITAL,VIVEKANANDA HOUSE
24A,9,VIVEKANANDA HOUSE,24A
25,1,ANNA SQUARE,VIVEKANANDA HOUSE
25,2,VIVEKANANDA HOUSE,ROYAPETTA HOSPITAL
25,3,ROYAPETTA HOSPITAL,GEMINI P.H
25,4,GEMINI P.H,VETERINARY HOSPITAL
25,5,VETERINARY HOSPITAL,TRUSTPURAM
25,6,TRUSTPURAM,VADAPALANI
25,7,VADAPALANI,VIRUGAMBAKKAM
25,8,VIRUGAMBAKKAM,VALASARAVAKKAM
25,9,VALASARAVAKKAM,PORUR
25,10,PORUR,IYYAPPANTHANGAL
25,11,IYYAPPANTHANGAL,KUMUNANCHAVADI
25,12,KUMUNANCHAVADI,POONAMALLEE
25,13,POONAMALLEE,25
26,1,BROADWAY,M.G.R.CENTRAL
26,2,M.G.R.CENTRAL,P.OR & SONS
26,3,P.OR & SONS,T.V.S
26,4,T.V.S,GEMINI P.H
26,5,GEMINI P.H,VETERINARY HOSPITAL
26,6,VETERINARY HOSPITAL,TRUSTPURAM
26,7,TRUSTPURAM,VADAPALANI
26,8,VADAPALANI,VIRUGAMBAKKAM
26,9,VIRUGAMBAKKAM,VALASARAVAKKAM
26,10,VALASARAVAKKAM,PORUR
26,11,PORUR,IYYAPPANTHANGAL
26,12,IYYAPPANTHANGAL,26
266,1,AVADI,AVADI MOSQUE
266,2,AVADI MOSQUE,GOVARDANAGIRI
266,3,GOVARDANAGIRI,MELPAKKAM
266,4,MELPAKKAM,SENNEERKUPPAM
266,5,SENNEERKUPPAM,KARAYANCAHVADI
266,6,KARAYANCAHVADI,KUMUNANCHAVADI
266,7,KUMUNANCHAVADI,MANGADU
266,8,MANGADU,SIKKARAYAPURAM
266,9,SIKKARAYAPURAM,KOLLAICHERI
266,10,KOLLAICHERI,KUNDRATHUR B.S.
266,11,KUNDRATHUR B.S.,ANDARKUPPAM
266,12,ANDARKUPPAM,ANAKAPUTHUR
266,13,ANAKAPUTHUR,PAMMAL
266,14,PAMMAL,PALLAVARAM
266,15,PALLAVARAM,CHROMEPET
266,16,CHROMEPET,T.B.SANATORIUM
266,17,T.B.SANATORIUM,TAMBARAM
266,18,TAMBARAM,266
26B,1,BROADWAY,M.G.R.CENTRAL
26B,2,M.G.R.CENTRAL,P.OR & SONS
26B,3,P.OR & SONS,T.V.S
26B,4,T.V.S,GEMINI P.H
26B,5,GEMINI P.H,VETERINARY HOSPITAL
26B,6,VETERINARY HOSPITAL,TRUSTPURAM
26B,7,TRUSTPURAM,VADAPALANI
26B,8,VADAPALANI,VIRUGAMBAKKAM
26B,9,VIRUGAMBAKKAM,VALASARAVAKKAM
26B,10,VALASARAVAKKAM,PORUR
26B,11,PORUR,MOULIVAKKAM
26B,12,MOULIVAKKAM,BHARANIPUTHUR
26B,13,BHARANIPUTHUR,MANGADU
26B,14,MANGADU,26B
26K,1,BROADWAY,M.G.R.CENTRAL
26K,2,M.G.R.CENTRAL,P.OR & SONS
26K,3,P.OR & SONS,T.V.S
26K,4,T.V.S,GEMINI P.H
26K,5,GEMINI P.H,VETERINARY HOSPITAL
26K,6,VETERINARY HOSPITAL,TRUSTPURAM
26K,7,TRUSTPURAM,VADAPALANI
26K,8,VADAPALANI,VIRUGAMBAKKAM
26K,9,VIRUGAMBAKKAM,VALASARAVAKKAM
26K,10,VALASARAVAKKAM,PORUR
26K,11,PORUR,MOULIVAKKAM
26K,12,MOULIVAKKAM,PERIYAPANICHERI
26K,13,PERIYAPANICHERI,26K
26M,1,BROADWAY,M.G.R.CENTRAL
26M,2,M.G.R.CENTRAL,P.OR & SONS
26M,3,P.OR & SONS,T.V.S
26M,4,T.V.S,GEMINI P.H
26M,5,GEMINI P.H,VETERINARY HOSPITAL
26M,6,VETERINARY HOSPITAL,TRUSTPURAM
26M,7,TRUSTPURAM,VADAPALANI
26M,8,VADAPALANI,VIRUGAMBAKKAM
26M,9,VIRUGAMBAKKAM,VALASARAVAKKAM
26M,10,VALASARAVAKKAM,PORUR
26M,11,PORUR,MUGALIVAKKAM RD. JN.
26M,12,MUGALIVAKKAM RD. JN.,MUGALIVAKKAM
26M,13,MUGALIVAKKAM,26M
26R,1,BROADWAY,M.G.R.CENTRAL
26R,2,M.G.R.CENTRAL,P.OR & SONS
26R,3,P.OR & SONS,T.V.S
26R,4,T.V.S,GEMINI P.H
26R,5,GEMINI P.H,VETERINARY HOSPITAL
26R,6,VETERINARY HOSPITAL,TRUSTPURAM
26R,7,TRUSTPURAM,VADAPALANI
26R,8,VADAPALANI,VIRUGAMBAKKAM
26R,9,VIRUGAMBAKKAM,ALWAR THIRUNAGAR
26R,10,ALWAR THIRUNAGAR,ANGALAMMAN KOIL
26R,11,ANGALAMMAN KOIL,RAMAPURAM
26R,12,RAMAPURAM,MUGALIVAKKAM RD. JN.
26R,13,MUGALIVAKKAM RD. JN.,MUGALIVAKKAM
26R,14,MUGALIVAKKAM,26R
27B,1,M.G.R.KOYAMBEDU,ARUMBAKKAM
27B,2,ARUMBAKKAM,NADUVANKARAI
27B,3,NADUVANKARAI,AMINJIKARAI
27B,4,AMINJIKARAI,TAYLORS ROAD
27B,5,TAYLORS ROAD,T.B.INSTITUTE
27B,6,T.B.INSTITUTE,EGMORE
27B,7,EGMORE,PERIYAR BRIDGE
27B,8,PERIYAR BRIDGE,TRIPLICANE
27B,9,TRIPLICANE,ANNA SQUARE
27B,10,ANNA SQUARE,27B
27D,1,FORESHORE ESTATE,Q.M.C
27D,2,Q.M.C,V.M.STREET
27D,3,V.M.STREET,U.S.I.S.
27D,4,U.S.I.S.,T.V.S
27D,5,T.V.S,ANNA ROAD P.O./DAMS ROAD
27D,6,ANNA ROAD P.O./DAMS ROAD,EGMORE
27D,7,EGMORE,DHARMAPRAKASH/PETROL BUNK
27D,8,DHARMAPRAKASH/PETROL BUNK,KELLEYS
27D,9,KELLEYS,SAYANI/AYNAVARAM
27D,10,SAYANI/AYNAVARAM,KAMABAR ARANGAM
27D,11,KAMABAR ARANGAM,VILLIVAKKAM
27D,12,VILLIVAKKAM,27D
28,1,THIRUVOTRIYUR,THIRUVOTRIYUR TEMPLE
28,2,THIRUVOTRIYUR TEMPLE,THANGAL
28,3,THANGAL,TONDAIAYRPET
28,4,TONDAIAYRPET,THEAGARAYA COLLEGE
28,5,THEAGARAYA COLLEGE,VALLALAR NAGAR
28,6,VALLALAR NAGAR,REGAL
28,7,REGAL,M.G.R.CENTRAL
28,8,M.G.R.CENTRAL,PERIYAR BRIDGE
28,9,PERIYAR BRIDGE,EGMORE
28,10,EGMORE,EGMORE NORTH R.S.
28,11,EGMORE NORTH R.S.,28
28A,1,EGMORE NORTH R.S.,PERIYAR BRIDGE
28A,2,PERIYAR BRIDGE,M.G.R.CENTRAL
28A,3,M.G.R.CENTRAL,REGAL
28A,4,REGAL,VALLALAR NAGAR
28A,5,VALLALAR NAGAR,THEAGARAYA COLLEGE
28A,6,THEAGARAYA COLLEGE,TONDAIAYRPET
28A,7,TONDAIAYRPET,THANGAL
28A,8,THANGAL,THIRUVOTRIYUR TEMPLE
28A,9,THIRUVOTRIYUR TEMPLE,THIRUVOTRIYUR
28A,10,THIRUVOTRIYUR,ERNAVOOR GATE
28A,11,ERNAVOOR GATE,SATHIYAMOORTHY NAGAR
28A,12,SATHIYAMOORTHY NAGAR,"JN.,OF PONNERI RD,&ERANOOR"
28A,13,"JN.,OF PONNERI RD,&ERANOOR",ANDARKUPPAM
28A,14,ANDARKUPPAM,ECHANKUZHI
28A,15,ECHANKUZHI,MANALI NEW TOWN
28A,16,MANALI NEW TOWN,28A
28B,1,ENNORE,ASHOK LEYLAND
28B,2,ASHOK LEYLAND,ERNAVOOR GATE
28B,3,ERNAVOOR GATE,THIRUVOTRIYUR
28B,4,THIRUVOTRIYUR,THRUVOTRIYUR TEMPLE
28B,5,THRUVOTRIYUR TEMPLE,THANGAL
28B,6,THANGAL,TONDAIAYRPET
28B,7,TONDAIAYRPET,THEAGARAYA COLLEGE
28B,8,THEAGARAYA COLLEGE,VALLALAR NAGAR
28B,9,VALLALAR NAGAR,REGAL
28B,10,REGAL,M.G.R.CENTRAL
28B,11,M.G.R.CENTRAL,PERIYAR BRIDGE
28B,12,PERIYAR BRIDGE,EGMORE NORTH R.S.
28B,13,EGMORE NORTH R.S.,28B
28C,1,TOLLGATE,TONDAIAYRPET
28C,2,TONDAIAYRPET,THEAGARAYA COLLEGE
28C,3,THEAGARAYA COLLEGE,VALLALAR NAGAR
28C,4,VALLALAR NAGAR,REGAL
28C,5,REGAL,M.G.R.CENTRAL
28C,6,M.G.R.CENTRAL,P.OR & SONS
28C,7,P.OR & SONS,Q.M.ARTS COLLEGE
28C,8,Q.M.ARTS COLLEGE,28C
297,1,KILAMBAKKAM B.S.,VANDALUR ZOO
297,2,VANDALUR ZOO,VANDALUR GATE
297,3,VANDALUR GATE,MANNIVAKKAM RD.JN.
297,4,MANNIVAKKAM RD.JN.,MUDICHUR
297,5,MUDICHUR,ERUMAIYUR-II
297,6,ERUMAIYUR-II,TRAFFIC AID POST
297,7,TRAFFIC AID POST,THIRUMUDIVAKKAM SIDCO-I
297,8,THIRUMUDIVAKKAM SIDCO-I,CHEMBARAMBAKKAM
297,9,CHEMBARAMBAKKAM,MALAYAMBAKKAM EAST
297,10,MALAYAMBAKKAM EAST,THIDEERKUPPAM(THOPPU)
297,11,THIDEERKUPPAM(THOPPU),POONAMALLEE
297,12,POONAMALLEE,NAZARATHPET
297,13,NAZARATHPET,THIRUMAZHISAI
297,14,THIRUMAZHISAI,VELLAVEDU
297,15,VELLAVEDU,NEMAM
297,16,NEMAM,PUTHUCHATHIRAM
297,17,PUTHUCHATHIRAM,METTUKANDIGAI
297,18,METTUKANDIGAI,MURUKKANCHERI
297,19,MURUKKANCHERI,ARANVOYAL KUPPAM
297,20,ARANVOYAL KUPPAM,ARANVOYAL
297,21,ARANVOYAL,VENKATHUR
297,22,VENKATHUR,MANAVALAN NAGAR
297,23,MANAVALAN NAGAR,OIL MILL
297,24,OIL MILL,THIRUVALLUR
297,25,THIRUVALLUR,297
29A,1,PERAMBUR,JAMALAYA
29A,2,JAMALAYA,DASAMAHAN
29A,3,DASAMAHAN,DOVETON
29A,4,DOVETON,DHARMAPRAKASH/PETROL BUNK
29A,5,DHARMAPRAKASH/PETROL BUNK,EGMORE
29A,6,EGMORE,ANNA POORNA HOTEL/DAMS RD
29A,7,ANNA POORNA HOTEL/DAMS RD,TRIPLICANE
29A,8,TRIPLICANE,ANNA SQUARE
29A,9,ANNA SQUARE,29A
29ACT,1,PERAMBUR,JAMALAYA
29ACT,2,JAMALAYA,DASAMAHAN
29ACT,3,DASAMAHAN,DOVETON
29ACT,4,DOVETON,DHARMAPRAKASH/PETROL BUNK
29ACT,5,DHARMAPRAKASH/PETROL BUNK,EGMORE
29ACT,6,EGMORE,29ACT
29AET,1,PERIYAR NAGAR,AGARAM
29AET,2,AGARAM,VEENUS
29AET,3,VEENUS,JAMALAYA
29AET,4,JAMALAYA,DASAMAHAN
29AET,5,DASAMAHAN,DOVETON
29AET,6,DOVETON,DASAPRAKASH
29AET,7,DASAPRAKASH,EGMORE
29AET,8,EGMORE,ANNA ROAD P.O./DAMS ROAD
29AET,9,ANNA ROAD P.O./DAMS ROAD,TRIPLICANE
29AET,10,TRIPLICANE,ANNA SQUARE
29AET,11,ANNA SQUARE,29AET
29AEX,1,PERAVALLUR KUMARAN NAGAR,S.R.P. COLONY
29AEX,2,S.R.P. COLONY,VEENUS
29AEX,3,VEENUS,JAMALAYA
29AEX,4,JAMALAYA,SHIVASHANMUGAPURAM
29AEX,5,SHIVASHANMUGAPURAM,DHARMAPRAKASH/PETROL BUNK
29AEX,6,DHARMAPRAKASH/PETROL BUNK,EGMORE
29AEX,7,EGMORE,ANNA POORNA HOTEL/DAMS RD
29AEX,8,ANNA POORNA HOTEL/DAMS RD,TRIPLICANE
29AEX,9,TRIPLICANE,ANNA SQUARE
29AEX,10,ANNA SQUARE,29AEX
29B,1,PERAMBUR,JAMALAYA
29B,2,JAMALAYA,DASAMAHAN
29B,3,DASAMAHAN,DOVETON
29B,4,DOVETON,LADY MCTM SCHOOL/MILLERS RD
29B,5,LADY MCTM SCHOOL/MILLERS RD,K.M.C.
29B,6,K.M.C.,STERLING RD./METROLOG. DEPT.
29B,7,STERLING RD./METROLOG. DEPT.,D.M.S
29B,8,D.M.S,PONDY BAZAAR
29B,9,PONDY BAZAAR,THIAGARAYA NAGAR
29B,10,THIAGARAYA NAGAR,SAIDAPET
29B,11,SAIDAPET,29B
29C,1,PERAMBUR,JAMALAYA
29C,2,JAMALAYA,SHIVASHANMUGAPURAM
29C,3,SHIVASHANMUGAPURAM,LADY MCTM SCHOOL/MILLERS RD
29C,4,LADY MCTM SCHOOL/MILLERS RD,K.M.C.
29C,5,K.M.C.,STERLING RD./METROLOG. DEPT.
29C,6,STERLING RD./METROLOG. DEPT.,U.S.I.S.
29C,7,U.S.I.S.,Y.M.I.A
29C,8,Y.M.I.A,MANDAVELI
29C,9,MANDAVELI,A.M.S.HOSPITAL
29C,10,A.M.S.HOSPITAL,ADYAR B.S.
29C,11,ADYAR B.S.,ADYAR DEPOT
29C,12,ADYAR DEPOT,BESANT NAGAR
29C,13,BESANT NAGAR,29C
29CET,1,PERIYAR NAGAR,AGARAM
29CET,2,AGARAM,VEENUS
29CET,3,VEENUS,JAMALAYA
29CET,4,JAMALAYA,SHIVASHANMUGAPURAM
29CET,5,SHIVASHANMUGAPURAM,LADY MCTM SCHOOL/MILLERS RD
29CET,6,LADY MCTM SCHOOL/MILLERS RD,K.M.C.
29CET,7,K.M.C.,STERLING RD./METROLOG. DEPT.
29CET,8,STERLING RD./METROLOG. DEPT.,U.S.I.S.
29CET,9,U.S.I.S.,Y.M.I.A
29CET,10,Y.M.I.A,MANDAVELI
29CET,11,MANDAVELI,A.M.S.HOSPITAL
29CET,12,A.M.S.HOSPITAL,ADYAR O.T.
29CET,13,ADYAR O.T.,ADYAR DEPOT
29CET,14,ADYAR DEPOT,BESANT NAGAR
29CET,15,BESANT NAGAR,29CET
29CEX,1,SRINIVASA NAGAR,POOMPUHAR
29CEX,2,POOMPUHAR,KOLATHUR
29CEX,3,KOLATHUR,S.R.P. COLONY
29CEX,4,S.R.P. COLONY,VEENUS
29CEX,5,VEENUS,JAMALAYA
29CEX,6,JAMALAYA,SHIVASHANMUGAPURAM
29CEX,7,SHIVASHANMUGAPURAM,LADY MCTM SCHOOL/MILLERS RD
